,a-a0,a-a1,a-r,b-a0,b-a1,b-r,c-a0,c-a1,c-r,d-a0,d-a1,d-r,e-a0,e-a1,e-r,f-a0,f-a1,f-r,g-a0,g-a1,g-r,h-a0,h-a1,h-r,i-a0,i-a1,i-r,j-a0,j-a1,j-r,k-a0,k-a1,k-r,l-a0,l-a1,l-r,m-a0,m-a1,m-r,n-a0,n-a1,n-r,o-a0,o-a1,o-r,p-a0,p-a1,p-r,q-a0,q-a1,q-r,r-a0,r-a1,r-r,s-a0,s-a1,s-r,t-a0,t-a1,t-r,u-a0,u-a1,u-r,v-a0,v-a1,v-r,w-a0,w-a1,w-r,x-a0,x-a1,x-r,y-a0,y-a1,y-r
39,2,10,0.666750038567417,10,3,0.7071793277338729,10,3,0.7148018432430951,10,9,0.7465330280531252,9,10,0.6717852731743585,10,9,0.8288067637439764,3,10,0.9224399971597214,3,10,0.8241598950737632,3,10,0.9362522761809972,3,10,0.8855974828388216,8,11,0.7464372019250823,8,12,0.8055004874006725,8,13,0.6498872784769167,8,10,0.7819888773689639,8,13,0.4663384293294984,8,12,0.8074832145829859,8,12,0.7644070868308385,8,12,0.7965211869893329,8,7,0.7882761244897503,8,12,0.6917697220152786,2,9,0.7400237302702395,9,10,0.8616711235325359,9,10,0.6920267524414315,8,2,0.8895099975100089,10,8,0.865963920300346
40,2,10,0.8477941640976138,10,3,0.8918093165851713,10,3,0.7644327986012993,10,9,0.832359862225551,9,10,0.8875536662574677,10,9,0.8620544596363395,3,10,0.8172685761212017,3,10,0.8352669246650299,3,10,0.9538168381297384,3,10,0.8794315835064695,8,11,0.6583823293035271,8,12,0.8162391217849413,8,13,0.8357696646898085,8,10,0.7973239124063776,8,13,0.7307009896652163,8,12,0.8118350444378817,8,12,0.8356137737484214,8,12,0.8354848604218854,8,7,0.8882794315999925,8,12,0.8429836847328853,2,9,0.7479227096258032,9,10,0.8760801836665871,9,10,0.8442876438685163,8,2,0.7850749602762146,10,8,0.8897484530962798
41,2,10,0.814366041322097,10,3,0.851592529305732,10,3,0.8728020110103114,10,9,0.8108989895094232,9,10,0.7285376632035844,10,9,0.8446759376117845,3,10,0.8624318240838369,3,10,0.8651915428585814,3,10,0.8413327445222298,3,10,0.7718920398810878,8,11,0.844604546063904,8,12,0.856153536941624,8,13,0.5834882270133821,8,10,0.829826389270327,8,13,0.5062761442264331,8,12,0.9498665226682625,8,12,0.9424620606677683,8,12,0.9214020041070109,8,7,0.7838281978430253,8,12,0.7613558484890888,2,9,0.8180023924593534,9,10,0.8747263265929022,9,10,0.9063911478378088,8,2,0.7334496222377238,10,8,0.7947068089648257
42,2,10,0.792049821730358,10,3,0.9367718316388477,10,3,0.9544992003983279,10,9,0.8101147304451277,9,10,0.8997339499208424,10,9,0.6620400717665877,3,10,0.8724056199457955,3,10,0.8214373863267035,3,10,0.9161819320110652,3,10,0.9599216107954671,8,11,0.6765872759511624,8,12,0.8541360251324375,8,13,0.5192540680994076,8,10,0.8548814393663233,8,13,0.8012781758747678,8,12,0.829794047596212,8,12,0.9176402057667539,8,12,0.8895312517152536,8,7,0.8135480465474625,8,12,0.871485756015372,2,9,0.9123426715601611,9,10,0.8011221773191681,9,10,0.762519215702873,8,2,0.9671623364742629,10,8,0.8235951565079704
43,2,10,0.8444652220157047,10,3,0.6830549000068731,10,3,0.8757121030861091,10,9,0.8587474525779812,9,10,0.8428650598589777,10,9,0.882862538230107,3,10,0.9466342550982718,3,10,0.843190172375351,3,10,0.7462140701146294,3,10,0.9474847620522262,8,11,0.7930098897865607,8,12,0.7064676035414532,8,13,0.7456334913786522,8,10,0.7440065259701321,8,13,0.7710693035285778,8,12,0.8811095589231377,8,12,0.8947888939876787,8,12,0.8841614712455965,8,7,0.7905783316441293,8,12,0.7761189823770481,2,9,0.8312537580818776,9,10,0.8665812278906239,9,10,0.898884123702184,8,2,0.866156387184623,10,8,0.8028372125284725
44,2,10,0.8801361400519281,10,3,0.8131803700515943,10,3,0.7198769827373583,10,9,0.6885422400509094,9,10,0.9176574475227963,10,9,0.9167413285307493,3,10,0.9217932765575361,3,10,0.8336855218500872,3,10,0.9222917581634711,3,10,0.8642985945151128,8,11,0.6766064874723114,8,12,0.7777650386288308,8,13,0.811551511185999,8,10,0.7568841349397473,8,13,0.6892614331474618,8,12,0.8207368027132944,8,12,0.9528302212942236,8,12,0.916926366779486,8,7,0.8049222774404322,8,12,0.8976404870617375,2,9,0.7375856481734505,9,10,0.7574855537219696,9,10,0.7914197435384807,8,2,0.8894747824822069,10,8,0.8994022764746328
45,2,10,0.8128972865555323,10,3,0.8756929687688928,10,3,0.8886304558972611,10,9,0.8678445074115759,9,10,0.8618737676850643,10,9,0.7474825098757216,3,10,0.7299730181232035,3,10,0.8572094022040117,3,10,0.8451440337416628,3,10,0.9667062372820525,8,11,0.7100882668807138,8,12,0.9158195608405036,8,13,0.7099238079944838,8,10,0.9279221777788303,8,13,0.6314298429034866,8,12,0.9356129850729459,8,12,0.9431671379354699,8,12,0.9051880169099623,8,7,0.7800154437063291,8,12,0.8197007236660321,2,9,0.9090298761865916,9,10,0.8671614342123443,9,10,0.9240147079809486,8,2,0.9382366501528236,10,8,0.8015150565026571
46,2,10,0.7780843263356905,10,3,0.9416549136967062,10,3,0.8644564746261493,10,9,0.910896906454021,9,10,0.9043384569580477,10,9,0.9031990759934995,3,10,0.8267306565800695,3,10,0.8375592538760062,3,10,0.933884866180225,3,10,0.86044588041069,8,11,0.7213227421578989,8,12,0.7364841278194026,8,13,0.7359035536674152,8,10,0.8523580658427363,8,13,0.6836913905235065,8,12,0.875319466851615,8,12,0.7945544893979872,8,12,0.9098257604694857,8,7,0.936612653226653,8,12,0.8833217426674128,2,9,0.7652058304260786,9,10,0.8317884047729363,9,10,0.8445663623887422,8,2,0.9103164055865122,10,8,0.9158223624351246
47,2,10,0.9366815661868846,10,3,0.9521931354232768,10,3,0.9149893392621994,10,9,0.9181921681068597,9,10,0.9374865369808033,10,9,0.888732312155615,3,10,0.7821199786499692,3,10,0.8984655998801765,3,10,0.8107226555716351,3,10,0.8640090780079311,8,11,0.7195532118826525,8,12,0.8620127438980671,8,13,0.8068854951633286,8,10,0.8628641156233083,8,13,0.7501397838634538,8,12,0.7774659818869096,8,12,0.920908097574475,8,12,0.7141144906335971,8,7,0.7473056198797534,8,12,0.9227127259404084,2,9,0.7166019813580705,9,10,0.8970456363938972,9,10,0.920492444184731,8,2,0.8897926204221891,10,8,0.8391691144631295
48,2,10,0.8946869889180453,10,3,0.9327095979576737,10,3,0.9012496644643502,10,9,0.9215722987508951,9,10,0.846608578667001,10,9,0.8769135535814505,3,10,0.8559853359594505,3,10,0.9623995533277008,3,10,0.9570947180708966,3,10,0.9328610588715175,8,11,0.5961714208803551,8,12,0.7813749255107105,8,13,0.6991955833879284,8,10,0.8893662218919671,8,13,0.8323832328619638,8,12,0.9231044401895888,8,12,0.9277653769693559,8,12,0.8596360908009432,8,7,0.7806468447860064,8,12,0.6827536803386067,2,9,0.8698271885055346,9,10,0.780246886477932,9,10,0.8827023797574489,8,2,0.9069048397008883,10,8,0.9513300470172428
49,2,10,0.92748445003913,10,3,0.9393231881252786,10,3,0.9599381120611609,10,9,0.769517852688056,9,10,0.8959389975138327,10,9,0.8877331402884241,3,10,0.9556741570333143,3,10,0.8369268816982731,3,10,0.9285246847590967,3,10,0.9540760259601808,8,11,0.8570297484302452,8,12,0.934994985611902,8,13,0.8879503209577533,8,10,0.8898427147132004,8,13,0.8511383407160573,8,12,0.9265208650046125,8,12,0.813804185363354,8,12,0.8901157761714392,8,7,0.9392274674823533,8,12,0.9140053344783737,2,9,0.910995175395914,9,10,0.8943847538212405,9,10,0.9056484821070524,8,2,0.7777712982846903,10,8,0.795815787998759
50,2,10,0.958465341089565,10,3,0.9479635593218961,10,3,0.7842903337285744,10,9,0.9065857107464244,9,10,0.8708618617940488,10,9,0.9033895901001379,3,10,0.9433188912186535,3,10,0.974351348211424,3,10,0.7033722353450303,3,10,0.7734468934546802,8,11,0.8113396606926053,8,12,0.7911832960117837,8,13,0.7428790085166099,8,10,0.845769892045784,8,13,0.6435680179516894,8,12,0.7507799470051334,8,12,0.9332350879133858,8,12,0.9279735653887052,8,7,0.907076332005674,8,12,0.876055838781183,2,9,0.9176866729278963,9,10,0.8149315177753657,9,10,0.8841380429829416,8,2,0.7982272598802459,10,8,0.8970171244583856
51,2,10,0.9118683618122387,10,3,0.9274712795787552,10,3,0.9280044870527705,10,9,0.8391969350178374,9,10,0.7214687413559253,10,9,0.8891921824228433,3,10,0.8581538763512419,3,10,0.8320560914968147,3,10,0.8404833828691163,3,10,0.8038407193264978,8,11,0.8293076590279126,8,12,0.920982271095307,8,13,0.8897571096332348,8,10,0.8292379248684267,8,13,0.700631922202466,8,12,0.8141607915330786,8,12,0.9357064705055121,8,12,0.9041208194872253,8,7,0.779222411809764,8,12,0.8791996578387793,2,9,0.9590902902028836,9,10,0.9250021366591604,9,10,0.8845656961983487,8,2,0.9423282144392514,10,8,0.859585841205059
52,2,10,0.9119042900312043,10,3,0.8056798567613503,10,3,0.8954941608049295,10,9,0.9046841847537388,9,10,0.8009388457265678,10,9,0.8496462728177581,3,10,0.786399968053235,3,10,0.806864442252448,3,10,0.8044233789983415,3,10,0.9680375737570859,8,11,0.6953507936378638,8,12,0.8783345170122998,8,13,0.733933705390632,8,10,0.7537192157639222,8,13,0.69065028597942,8,12,0.9484178711753712,8,12,0.7826551981395415,8,12,0.8824741106351756,8,7,0.7305063140143793,8,12,0.8837712661067936,2,9,0.8960962904158382,9,10,0.9192916605672312,9,10,0.8894329751998272,8,2,0.895198934032674,10,8,0.9352805170622605
53,2,10,0.7202329464073159,10,3,0.9310221884244021,10,3,0.9476281144996779,10,9,0.8166250579384198,9,10,0.9247052143966183,10,9,0.7219523535690014,3,10,0.8650416240225947,3,10,0.8591402355753328,3,10,0.9252816751703592,3,10,0.8151753805654246,8,11,0.8153743399055635,8,12,0.8972830781116138,8,13,0.7485369089910965,8,10,0.8220159880223087,8,13,0.6722775720772862,8,12,0.7337752307672707,8,12,0.9570844607352169,8,12,0.8977156826468633,8,7,0.8481541220275611,8,12,0.8562607078230902,2,9,0.9226172398591687,9,10,0.9195755449033169,9,10,0.9357440414689875,8,2,0.8770033497968258,10,8,0.7382425949410981
54,2,10,0.9095780022481481,10,3,0.9494251485896492,10,3,0.9607893754011381,10,9,0.8176319495608009,9,10,0.8795624753056025,10,9,0.7254790219599003,3,10,0.9010692871886837,3,10,0.8875288308267701,3,10,0.9177108770727469,3,10,0.8805860853082943,8,11,0.5440242235959073,8,12,0.7697250649935469,8,13,0.7164579568654688,8,10,0.9160022076730407,8,13,0.7521625366041907,8,12,0.9383411364204776,8,12,0.7959175343457049,8,12,0.8319971579531962,8,7,0.8894199077879831,8,12,0.8995147660401546,2,9,0.8526679037226356,9,10,0.7895814269652583,9,10,0.8966423536064214,8,2,0.8638332528106526,10,8,0.7748072068326916
55,2,10,0.8368933675800786,10,3,0.8003475051153246,10,3,0.7854941901626016,10,9,0.7872818510558838,9,10,0.9288893128349427,10,9,0.9360106546766866,3,10,0.8652071278355022,3,10,0.837622100883862,3,10,0.8948916505510214,3,10,0.8637370681248564,8,11,0.6039451615466176,8,12,0.8999100721142528,8,13,0.6950223562277065,8,10,0.913517732818734,8,13,0.7659350402595806,8,12,0.8231464287055099,8,12,0.9127084689353835,8,12,0.8728686395864715,8,7,0.9088619508475676,8,12,0.8785422512232955,2,9,0.9548843379497332,9,10,0.6969299320997142,9,10,0.7875006314089785,8,2,0.8648001705126742,10,8,0.8707189196812584
56,2,10,0.9463457405068597,10,3,0.8498094931588706,10,3,0.8781606966824045,10,9,0.8147575033519078,9,10,0.8077188698634021,10,9,0.916263473456156,3,10,0.9699925579307748,3,10,0.7787975724004133,3,10,0.926896710061829,3,10,0.8149455688257179,8,11,0.7692543030760868,8,12,0.9144407056203216,8,13,0.7956051321447106,8,10,0.8036514221756565,8,13,0.7193940479978835,8,12,0.8370337062554485,8,12,0.8828380443027499,8,12,0.8137011157799763,8,7,0.9457201532908167,8,12,0.9007649532570539,2,9,0.6938975732695443,9,10,0.8642736555040773,9,10,0.9253964417426519,8,2,0.7612580696642636,10,8,0.7339198965018103
57,2,10,0.9289964819689644,10,3,0.9100818851630498,10,3,0.9106130650973608,10,9,0.9396713341886653,9,10,0.9402832907808075,10,9,0.8828134234754611,3,10,0.8571186112022865,3,10,0.8281017048519472,3,10,0.9231254287913764,3,10,0.917124342270929,8,11,0.4501217355680218,8,12,0.9554154574010132,8,13,0.83062494036092,8,10,0.78352646493519,8,13,0.7383967970155205,8,12,0.8878478560503021,8,12,0.8343800692342535,8,12,0.8899776907013471,8,7,0.8349442065997168,8,12,0.8874481163520052,2,9,0.7703260989482136,9,10,0.8104329260923093,9,10,0.9502576858264749,8,2,0.9420635277978723,10,8,0.8105338768970465
58,2,10,0.8537191162819575,10,3,0.7868534372894671,10,3,0.8243249859600612,10,9,0.7120350028521043,9,10,0.8765015070889453,10,9,0.8855013390237577,3,10,0.7923552473919456,3,10,0.8269622605406572,3,10,0.9419286695527552,3,10,0.8786463711728758,8,11,0.42781929055755064,8,12,0.884423620795279,8,13,0.7720929002716426,8,10,0.7914079663263532,8,13,0.7708098720292205,8,12,0.8944337900373311,8,12,0.8105736388745235,8,12,0.8848403553691796,8,7,0.7021196485837865,8,12,0.8178671063772635,2,9,0.7917356130345852,9,10,0.7564871756847007,9,10,0.8514339788345647,8,2,0.8610515291747486,10,8,0.8488707365476599
59,2,10,0.8221039335890099,10,3,0.8209541466751338,10,3,0.9064992220987026,10,9,0.7909355765649972,9,10,0.7472735026767582,10,9,0.8176646284765333,3,10,0.8111697838024079,3,10,0.8890864720886911,3,10,0.8803685871112905,3,10,0.799003867155938,8,11,0.5414011360466954,8,12,0.9193042220589361,8,13,0.7149140587400851,8,10,0.828043960176083,8,13,0.6307743194929678,8,12,0.7359943380416387,8,12,0.8845148628330595,8,12,0.7618587127619914,8,7,0.9480023796016775,8,12,0.9108363230017409,2,9,0.8957589749697661,9,10,0.9304839977051411,9,10,0.8459752271335763,8,2,0.906238339940625,10,8,0.8875810515468202
60,2,10,0.7662951608727058,10,3,0.7782646673797813,10,3,0.940252805122989,10,9,0.8738300041819943,9,10,0.74739589064782,10,9,0.7286321235604671,3,10,0.7451076720675947,3,10,0.7548000136753192,3,10,0.7010740336384305,3,10,0.8963911438120892,8,11,0.654016502244479,8,12,0.8023645261142749,8,13,0.7491224349604118,8,10,0.7787619955717061,8,13,0.5088313605954317,8,12,0.9225165066383627,8,12,0.689329830487905,8,12,0.8394793493619381,8,7,0.6663904455476821,8,12,0.7017374261970338,2,9,0.8986628987185564,9,10,0.7614827507037407,9,10,0.768525892096483,8,2,0.9155252086656267,10,8,0.7557434241786354
61,2,10,0.8432877481438154,10,3,0.8683939213001332,10,3,0.9024924123474894,10,9,0.9450893213944385,9,10,0.773409111244911,10,9,0.7925615013561934,3,10,0.8338840466004331,3,10,0.6898785775944132,3,10,0.8999021065259778,3,10,0.7309478671998415,8,11,0.8222007445325252,8,12,0.9019984342915486,8,13,0.6570408417276978,8,10,0.8037273390677612,8,13,0.5070475052376415,8,12,0.7503785489992134,8,12,0.9355040809082186,8,12,0.927642740206507,8,7,0.7879426552017509,8,12,0.8141317026171889,2,9,0.7980356223654108,9,10,0.8986803880895591,9,10,0.7457170062158075,8,2,0.8756973842580122,10,8,0.7132044838624055
62,2,10,0.9347920514240646,10,3,0.8572610218537957,10,3,0.9037378770177948,10,9,0.9151888605627614,9,10,0.7308110119616433,10,9,0.7311236359738811,3,10,0.9274718820129445,3,10,0.8805848334135967,3,10,0.9286794587678097,3,10,0.8760306712318896,8,11,0.8232092193564488,8,12,0.8893508596732418,8,13,0.8178527551630265,8,10,0.7387019922410816,8,13,0.8029325547435215,8,12,0.9477925819554746,8,12,0.8582008599957673,8,12,0.8451544498401554,8,7,0.8676698404455024,8,12,0.9025945358606191,2,9,0.8450851463718778,9,10,0.9267826708139659,9,10,0.8401902185445346,8,2,0.7544956707564117,10,8,0.8826970137970409
63,2,10,0.9205506639418287,10,3,0.7536377439830758,10,3,0.8591682205535404,10,9,0.8519419473803254,9,10,0.9181674087296645,10,9,0.7804556942260436,3,10,0.8512836488647599,3,10,0.8646819300540286,3,10,0.8805492271209885,3,10,0.8756678533448115,8,11,0.6353408792922507,8,12,0.8405260606633769,8,13,0.7013960760067248,8,10,0.9105022390329347,8,13,0.8028031819100322,8,12,0.9129508506137504,8,12,0.8932840386991281,8,12,0.8055787033480102,8,7,0.9393596231909629,8,12,0.8461012845325134,2,9,0.8092686291280544,9,10,0.9343569313930001,9,10,0.8078716627323781,8,2,0.7712964666382575,10,8,0.8142641726435182
64,2,10,0.7615038463259682,10,3,0.8035381109335864,10,3,0.7920256882685093,10,9,0.8738634838487582,9,10,0.825969098289518,10,9,0.8415141051811114,3,10,0.7464759343615668,3,10,0.9511248628432187,3,10,0.8172804623048593,3,10,0.8812630033920852,8,11,0.6847681325907371,8,12,0.9280302196577852,8,13,0.8153210526915512,8,10,0.7451289230747862,8,13,0.7141864671463654,8,12,0.7051539296447916,8,12,0.7522407706897214,8,12,0.724208457240732,8,7,0.9166058638155034,8,12,0.859300737215813,2,9,0.7910899552881298,9,10,0.8973068445805036,9,10,0.790840974891773,8,2,0.7304264404741898,10,8,0.8615172482390623
65,2,10,0.8181272120230831,10,3,0.8456698869696243,10,3,0.8738412729908576,10,9,0.8247083415598613,9,10,0.8727900171158423,10,9,0.8972691903627377,3,10,0.8741836849623119,3,10,0.7992246227614426,3,10,0.8936741688181893,3,10,0.8562488957269029,8,11,0.665062134320556,8,12,0.7393107509276002,8,13,0.5240001157570806,8,10,0.8181450820652634,8,13,0.8282370606406579,8,12,0.8930772535758503,8,12,0.8964680206673687,8,12,0.8834954023972799,8,7,0.7612649127809397,8,12,0.7655655936466272,2,9,0.7978962825692025,9,10,0.9106063770022024,9,10,0.8573661121052045,8,2,0.7242581502340015,10,8,0.9491059153903854
66,2,10,0.8702165765154848,10,3,0.9265867845061373,10,3,0.6378339551578978,10,9,0.8642751520202141,9,10,0.8207750241125085,10,9,0.8294866565187322,3,10,0.7494594485909749,3,10,0.9358346968478136,3,10,0.9048834172111593,3,10,0.8154001558545614,8,11,0.46954343308495683,8,12,0.9012972614986388,8,13,0.6239813411905026,8,10,0.8620139544654524,8,13,0.6713669823606634,8,12,0.8120932668183056,8,12,0.8817267447007925,8,12,0.864375580582624,8,7,0.7239963844679143,8,12,0.6830215052361779,2,9,0.9047620284297859,9,10,0.790185648951961,9,10,0.8843374584551179,8,2,0.8576940931117051,10,8,0.8937461100459874
67,2,10,0.7401878845537982,10,3,0.8779032711812998,10,3,0.8667400787907373,10,9,0.9375869005418285,9,10,0.6532935801487085,10,9,0.8709011573093536,3,10,0.9514935094906568,3,10,0.7273195897577693,3,10,0.9102652654355508,3,10,0.7778619227831832,8,11,0.5956166464604056,8,12,0.8835451485561444,8,13,0.7836365692281302,8,10,0.9434243405912804,8,13,0.7542747418787756,8,12,0.7782712802834695,8,12,0.6764655326566775,8,12,0.7611600235353718,8,7,0.9298501132992499,8,12,0.9063774485195012,2,9,0.9231163035951455,9,10,0.9356314689638789,9,10,0.9422630183873334,8,2,0.6840703527937353,10,8,0.7361126975752643
68,2,10,0.7980855506630735,10,3,0.8385539773288118,10,3,0.7601989724705458,10,9,0.6674113021743326,9,10,0.8185671297076215,10,9,0.8844202750084247,3,10,0.8318603462384169,3,10,0.8622904621355796,3,10,0.888560189260169,3,10,0.9153573322520111,8,11,0.6366737378215448,8,12,0.9003742477372358,8,13,0.6145731604454104,8,10,0.825085179124811,8,13,0.7444652477058862,8,12,0.8098496680181329,8,12,0.8804297098142813,8,12,0.7800175900326821,8,7,0.8994893627169497,8,12,0.8180195783570134,2,9,0.8256267755397912,9,10,0.7415959959397036,9,10,0.7394059713613814,8,2,0.7579375799783885,10,8,0.7878277499246247
69,2,10,0.8585939067005022,10,3,0.821811075583887,10,3,0.7879574370046292,10,9,0.7261912151291707,9,10,0.8561149458519035,10,9,0.7479110379150977,3,10,0.9280484950924561,3,10,0.782370758392299,3,10,0.8866040267353088,3,10,0.9019501883540328,8,11,0.813997443149711,8,12,0.8763616235685674,8,13,0.6532239370733409,8,10,0.7922448653052557,8,13,0.5949290155678423,8,12,0.8740037270689645,8,12,0.7457036183714039,8,12,0.8192678452341131,8,7,0.8601080667021451,8,12,0.7680841158405618,2,9,0.8958661818268177,9,10,0.7634141303601851,9,10,0.9101221412636463,8,2,0.9310345511216054,10,8,0.7541843196530418
70,2,10,0.8101359718297544,10,3,0.7983083974664248,10,3,0.8308870502982606,10,9,0.7345447118991013,9,10,0.9163107170097663,10,9,0.8964682178684098,3,10,0.8892628813830489,3,10,0.890221686371286,3,10,0.9386726820338871,3,10,0.7935440225651358,8,11,0.5584464634835115,8,12,0.8228924573939495,8,13,0.7092989370410037,8,10,0.8963738451537261,8,13,0.7141283411794581,8,12,0.7865822912196713,8,12,0.656596905025684,8,12,0.9085047625955345,8,7,0.7599728497831522,8,12,0.756649039602898,2,9,0.9602594661704267,9,10,0.8833817102623672,9,10,0.7697308212170998,8,2,0.8854154153730993,10,8,0.7382532192386533
71,2,10,0.8935727958107248,10,3,0.9618394797222279,10,3,0.936172679646571,10,9,0.9276944361264022,9,10,0.709587893305495,10,9,0.8992294553624283,3,10,0.8069950647006527,3,10,0.9308541449490954,3,10,0.8716870201148831,3,10,0.9501024809267966,8,11,0.8824600103227654,8,12,0.7564642353912585,8,13,0.7980397877040988,8,10,0.9473370626780515,8,13,0.6603997864304391,8,12,0.8508470003928781,8,12,0.7861079190687192,8,12,0.8945784018956829,8,7,0.7766612970827147,8,12,0.7354948231526804,2,9,0.8291087489720553,9,10,0.8304822378306618,9,10,0.9490088736887168,8,2,0.932899492550608,10,8,0.7280850798236713
72,2,10,0.7863905953021996,10,3,0.7902580705728846,10,3,0.9462123147798112,10,9,0.8995528293407233,9,10,0.8621949589983193,10,9,0.7355381416309406,3,10,0.8970941463194475,3,10,0.8945685541983408,3,10,0.7049777264069974,3,10,0.8066627342076438,8,11,0.5847579795315817,8,12,0.8059084130256242,8,13,0.8320923467287841,8,10,0.9027657425857447,8,13,0.6140377745458372,8,12,0.7995401973744168,8,12,0.9139285651998316,8,12,0.9294287322189437,8,7,0.9277977838697595,8,12,0.925044776197417,2,9,0.8569622440309489,9,10,0.9192735663264097,9,10,0.7578843779215061,8,2,0.8899692526125433,10,8,0.7883532096445043
73,2,10,0.8225554811101883,10,3,0.8220353655132528,10,3,0.9035701594707932,10,9,0.8844060465277329,9,10,0.7862152106872162,10,9,0.9440345606546151,3,10,0.9327518733205009,3,10,0.9619532699530925,3,10,0.9243390360838348,3,10,0.9303455796879406,8,11,0.8203470495869378,8,12,0.9058766554687194,8,13,0.9054957450129362,8,10,0.8518218783295219,8,13,0.715472178979312,8,12,0.8289471419965068,8,12,0.7973315753937545,8,12,0.9307889155893245,8,7,0.7936995709550708,8,12,0.9179427874894859,2,9,0.934392140251317,9,10,0.9289953150058448,9,10,0.8809698654689169,8,2,0.9210082140218391,10,8,0.8431242479303316
74,2,10,0.778570992966265,10,3,0.7998883899232362,10,3,0.9139907168223347,10,9,0.8961199541438911,9,10,0.9309297503858021,10,9,0.9048883910970101,3,10,0.7808662253069317,3,10,0.9418402687435049,3,10,0.8328320896317062,3,10,0.8222927150851114,8,11,0.6485297692812098,8,12,0.9168802117496648,8,13,0.8793135406162058,8,10,0.8134647569688608,8,13,0.8734906552714694,8,12,0.8735693000026585,8,12,0.9376379662815365,8,12,0.9282343887761122,8,7,0.8274378641764499,8,12,0.9468306735366819,2,9,0.94972935074018,9,10,0.897770141540752,9,10,0.772178557144644,8,2,0.9293448486551472,10,8,0.9113482567417155
75,2,10,0.7823718810387266,10,3,0.8151703712025689,10,3,0.8300274752399929,10,9,0.9236159642861516,9,10,0.8695547582810663,10,9,0.8693179159397024,3,10,0.8833995344905106,3,10,0.9519615033133604,3,10,0.9183792887671693,3,10,0.9357940334493249,8,11,0.5330717654041194,8,12,0.8509578429613494,8,13,0.6605008113766608,8,10,0.9473095992998907,8,13,0.7123576817325508,8,12,0.8999780354123401,8,12,0.9346612933939396,8,12,0.9058190908790955,8,7,0.9516289040827433,8,12,0.9165999529629852,2,9,0.9549936671014028,9,10,0.9284522261674866,9,10,0.9315906007592853,8,2,0.7440036076906216,10,8,0.8099480029376822
76,2,10,0.8380238306532447,10,3,0.8465256206092697,10,3,0.8283917775729225,10,9,0.7458420555543747,9,10,0.9077665194664207,10,9,0.8306962012190849,3,10,0.9450427596458106,3,10,0.8985334070082387,3,10,0.9364312841804354,3,10,0.7636500369395288,8,11,0.77637364928572,8,12,0.9259293333877533,8,13,0.7768860431482302,8,10,0.7897421630624888,8,13,0.7783362962867374,8,12,0.8905503361831335,8,12,0.7653014735823201,8,12,0.9128800328658465,8,7,0.8582136871215736,8,12,0.8372055137858263,2,9,0.847803327259321,9,10,0.8198821154986149,9,10,0.7467433875792302,8,2,0.7791181242810541,10,8,0.7830125909915497
77,2,10,0.9577850944431533,10,3,0.8880567171360085,10,3,0.9390317690665071,10,9,0.7269080838870955,9,10,0.8032733627611481,10,9,0.9203435668952313,3,10,0.8967729427708039,3,10,0.962590277537923,3,10,0.9472151022412559,3,10,0.9368638494707313,8,11,0.8766540281836681,8,12,0.881012955282219,8,13,0.8674456583022729,8,10,0.8864474390133222,8,13,0.8993305016268429,8,12,0.7253988433626622,8,12,0.8297981251507331,8,12,0.8896291526293474,8,7,0.9013145491177962,8,12,0.9314992482205138,2,9,0.8970671399476577,9,10,0.7562301351346681,9,10,0.951854541625568,8,2,0.9482416881604951,10,8,0.7504959560372749
78,2,10,0.9286740012316002,10,3,0.8504538691037649,10,3,0.8780329088513591,10,9,0.8947904743097757,9,10,0.8512558375250137,10,9,0.9390970890511731,3,10,0.9163356047100524,3,10,0.9120774740926525,3,10,0.8575089776385709,3,10,0.8640662673865669,8,11,0.8058822768579725,8,12,0.8463866518335211,8,13,0.7738667021753334,8,10,0.8022090380991529,8,13,0.8232926167913799,8,12,0.8802616335273307,8,12,0.9383784424914946,8,12,0.9292334571117977,8,7,0.8974686617493827,8,12,0.7595400331518282,2,9,0.953105197276033,9,10,0.8999495348298329,9,10,0.8552723983199079,8,2,0.7767645512835022,10,8,0.7455087941172047
79,2,10,0.9110984965712638,10,3,0.7950885941334718,10,3,0.8954421087288613,10,9,0.8779164702544978,9,10,0.9014069338825512,10,9,0.8589823754792858,3,10,0.7643910788195731,3,10,0.8585729771173645,3,10,0.9466779442244843,3,10,0.8550710999334408,8,11,0.8301489915076046,8,12,0.8255376968471779,8,13,0.7002439700705259,8,10,0.9510429066911038,8,13,0.648316524194956,8,12,0.8601013851937929,8,12,0.8642115927189644,8,12,0.8649795392205093,8,7,0.7694033068397493,8,12,0.8837064222713418,2,9,0.8266992104063304,9,10,0.7982295191042422,9,10,0.831527014949129,8,2,0.9213994740392071,10,8,0.9180472428942553
80,2,10,0.8421671229758995,10,3,0.9491226724226013,10,3,0.8923157903859676,10,9,0.8741636200651742,9,10,0.8856540707337919,10,9,0.9099823060462006,3,10,0.7437353245577822,3,10,0.8828435943925143,3,10,0.9004891572626135,3,10,0.8599147263929997,8,11,0.7853963138411633,8,12,0.7524995730493622,8,13,0.8142193156896136,8,10,0.7765364314453338,8,13,0.7233431431615345,8,12,0.9311045195643752,8,12,0.8632686229574791,8,12,0.7249932447210345,8,7,0.9227770004556535,8,12,0.9225526024699058,2,9,0.8882465097768902,9,10,0.917471960647863,9,10,0.9187645699821461,8,2,0.9515530828839237,10,8,0.8863829117119095
